454, 1.678, 139.53, 27, -30, 835.042
455, 1.658, 135.757, 25, -29, 835.042
456, 1.638, 134.775, 25, -30, 835.042
457, 1.619, 133.91, 24, -30, 835.042
458, 1.599, 133.188, 25, -30, 835.042
459, 1.579, 132.47, 24, -30, 835.042
460, 1.57, 132.47, 24, -30, 835.042
461, 1.55, 131.058, 25, -29, 835.042
462, 1.521, 129.372, 23, -29, 835.042
463, 1.511, 127.264, 24, -29, 835.042
464, 1.501, 128.151, 25, -30, 835.042
465, 1.491, 127.96, 24, -30, 835.042
466, 1.481, 127.96, 24, -30, 835.042
467, 1.472, 127.264, 24, -29, 835.042
468, 1.462, 127.96, 24, -30, 835.042
469, 1.452, 127.96, 24, -30, 835.042
470, 1.452, 127.96, 24, -30, 835.042
471, 1.442, 128.646, 24, -29, 835.042
472, 1.432, 128.646, 24, -29, 835.042
473, 1.432, 127.96, 24, -30, 835.042
474, 1.432, 127.96, 24, -30, 835.042
475, 1.422, 127.96, 24, -30, 835.042
476, 1.413, 128.151, 25, -30, 835.042
477, 1.413, 127.96, 24, -30, 835.042
478, 1.413, 127.96, 24, -30, 835.042
479, 1.413, 127.96, 24, -30, 835.042
480, 1.403, 128.725, 23, -30, 835.042
481, 1.403, 127.96, 24, -30, 835.042
482, 1.403, 127.96, 24, -30, 835.042
483, 1.403, 128.646, 24, -29, 835.042
484, 1.403, 128.646, 24, -29, 835.042
485, 1.403, 128.646, 24, -29, 835.042
486, 1.403, 127.96, 24, -30, 835.042
487, 1.403, 128.725, 23, -30, 835.042
488, 1.393, 127.96, 24, -30, 835.042
489, 1.393, 127.264, 24, -29, 835.042
490, 1.393, 127.96, 24, -30, 835.042
491, 1.393, 128.646, 24, -29, 835.042
492, 1.393, 127.96, 24, -30, 835.042
493, 1.393, 128.725, 23, -30, 835.042
494, 1.393, 128.646, 24, -29, 835.042
495, 1.393, 127.96, 24, -30, 835.042
496, 1.393, 127.96, 24, -30, 835.042
497, 1.393, 127.96, 24, -30, 835.042
498, 1.393, 127.96, 24, -30, 835.042
499, 1.393, 128.646, 24, -29, 835.042
500, 1.383, 128.646, 24, -29, 835.042
501, 1.383, 127.264, 24, -29, 835.042
502, 1.373, 127.264, 24, -29, 835.042
503, 1.354, 125.724, 23, -28, 835.042
504, 1.334, 123.296, 23, -27, 835.042
505, 1.315, 119.898, 22, -27, 835.042
506, 1.295, 112.603, 22, -26, 835.042
507, 1.275, 110.531, 22, -23, 835.042
508, 1.246, 107.46, 21, -24, 835.042
509, 1.226, 102.436, 21, -22, 835.042
510, 1.197, 101.177, 21, -22, 835.042
511, 1.177, 101.177, 21, -22, 835.042
512, 1.158, 94.68, 19, -22, 835.042
513, 1.138, 87.817, 20, -20, 835.042
514, 1.109, 92.997, 19, -23, 835.042
515, 1.069, 92.024, 19, -22, 835.042
516, 1.059, 92.234, 20, -22, 835.042
517, 1.04, 92.234, 20, -22, 835.042
518, 1.02, 92.024, 19, -22, 835.042
519, 1.01, 92.024, 19, -22, 835.042
520, 0.991, 90.707, 19, -21, 835.042
521, 0.981, 89.726, 18, -20, 835.042
522, 0.971, 88.972, 17, -20, 835.042
523, 0.961, 88.972, 17, -20, 835.042
524, 0.952, 89.744, 17, -21, 835.042
525, 0.942, 87.38, 17, -20, 835.042
526, 0.932, 87.38, 17, -20, 835.042
527, 0.922, 86.646, 18, -20, 835.042
528, 0.912, 83.362, 18, -20, 835.042
529, 0.903, 77.148, 19, -19, 835.042
530, 0.903, 75.463, 19, -18, 835.042
531, 0.893, 85.971, 18, -21, 835.042
532, 0.893, 86.646, 18, -20, 835.042
533, 0.893, 87.38, 17, -20, 835.042
534, 0.883, 87.38, 17, -20, 835.042
535, 0.883, 87.38, 17, -20, 835.042
536, 0.883, 87.38, 17, -20, 835.042
